Flow ID;Src IP;Src Port;Dst IP;Dst Port;Protocol;Timestamp;Flow Duration;Tot Fwd Pkts;Tot Bwd Pkts;TotLen Fwd Pkts;TotLen Bwd Pkts;Fwd Pkt Len Max;Fwd Pkt Len Min;Fwd Pkt Len Mean;Fwd Pkt Len Std;Bwd Pkt Len Max;Bwd Pkt Len Min;Bwd Pkt Len Mean;Bwd Pkt Len Std;Flow Byts/s;Flow Pkts/s;Flow IAT Mean;Flow IAT Std;Flow IAT Max;Flow IAT Min;Fwd IAT Tot;Fwd IAT Mean;Fwd IAT Std;Fwd IAT Max;Fwd IAT Min;Bwd IAT Tot;Bwd IAT Mean;Bwd IAT Std;Bwd IAT Max;Bwd IAT Min;Fwd PSH Flags;Bwd PSH Flags;Fwd URG Flags;Bwd URG Flags;Fwd Header Len;Bwd Header Len;Fwd Pkts/s;Bwd Pkts/s;Pkt Len Min;Pkt Len Max;Pkt Len Mean;Pkt Len Std;Pkt Len Var;FIN Flag Cnt;SYN Flag Cnt;RST Flag Cnt;PSH Flag Cnt;ACK Flag Cnt;URG Flag Cnt;CWE Flag Count;ECE Flag Cnt;Down/Up Ratio;Pkt Size Avg;Fwd Seg Size Avg;Bwd Seg Size Avg;Fwd Byts/b Avg;Fwd Pkts/b Avg;Fwd Blk Rate Avg;Bwd Byts/b Avg;Bwd Pkts/b Avg;Bwd Blk Rate Avg;Subflow Fwd Pkts;Subflow Fwd Byts;Subflow Bwd Pkts;Subflow Bwd Byts;Init Fwd Win Byts;Init Bwd Win Byts;Fwd Act Data Pkts;Fwd Seg Size Min;Active Mean;Active Std;Active Max;Active Min;Idle Mean;Idle Std;Idle Max;Idle Min;Label
192,168,0,4-192,168,0,5-41525-5060-6;192,168,0,5;5060;192,168,0,4;41525;6;18/08/2018 03:44:28 PM;7893;1;2;2,0;4,0;2,0;2,0;2,0;0,0;4,0;0,0;2,0;28,284,271,247,461,900;7,601,672,367,920,940;3,800,836,183,960,470;3946,5;2,048,488,345,097,420;5395,0;2498,0;0;0;0;0;0;7893,0;7893,0;0,0;7893,0;7893,0;0;1;0;0;32;64;12,669,453,946,534,900;25,338,907,893,069,800;0,0;4,0;2,5;19,148,542,155,126,700;36,666,666,666,666,600;0;0;0;1;1;0;0;0;2,0;33,333,333,333,333,300;2,0;2,0;0;0;0;0;0;0;1;2;2;4;-1;481;1;0;0;0;0;0;0;0;0;0;VoIP
192,168,0,3-192,168,0,4-56698-8000-17;192,168,0,4;8000;192,168,0,3;56698;17;18/08/2018 03:44:49 PM;9961993;779;1;13889,0;13,0;112,0;13,0;17,829,268,292,682,900;21,339,172,274,747,900;13,0;13,0;13,0;0,0;13,955,038,916,409,500;7,829,758,563,371,800;12,788,181,001,283,700;2,040,326,948,797,210;76974,0;265,0;9961086,0;12,803,452,442,159,300;20,411,939,304,253,800;76974,0;265,0;0;0;0;0;0;0;0;0;0;6232;8;7,819,720,411,367,480;0,1003815200432283;13,0;112,0;17,816,901,408,450,600;21,313,196,131,992,400;45,425,232,936,077,900;0;0;0;0;0;0;0;0;0,0;1,783,974,358,974,350;17,829,268,292,682,900;13,0;0;0;0;0;0;0;779;13889;1;13;-1;-1;779;0;0;0;0;0;0;0;0;0;VoIP
192,168,0,3-192,168,0,4-56699-8001-17;192,168,0,4;8001;192,168,0,3;56699;17;18/08/2018 03:44:49 PM;9703798;2;1;96,0;48,0;48,0;48,0;48,0;0,0;48,0;48,0;48,0;0,0;14,839,550,452,307,400;0,3091573010897382;4851899,0;16,410,972,583,981,700;6012330,0;3691468,0;6012330,0;6012330,0;0,0;6012330,0;6012330,0;0;0;0;0;0;0;0;0;0;16;8;0,20610486739315884;0,10305243369657942;48,0;48,0;48,0;0,0;0,0;0;0;0;0;0;0;0;0;0,0;64,0;48,0;48,0;0;0;0;0;0;0;2;96;1;48;-1;-1;2;0;3691468,0;0,0;3691468,0;3691468,0;6012330,0;0,0;6012330,0;6012330,0;VoIP
192,168,0,3-192,168,0,4-56698-8000-17;192,168,0,4;8000;192,168,0,3;56698;17;18/08/2018 03:44:59 PM;9960683;777;1;13764,0;13,0;112,0;13,0;17,714,285,714,285,700;2,109,650,663,136,260;13,0;13,0;13,0;0,0;1,383,138,084,004,880;7,810,709,366,014,350;12,819,411,840,411,800;20,243,885,675,432,000;68106,0;265,0;9959867,0;1,283,488,015,463,910;20,252,346,752,106,300;68106,0;265,0;0;0;0;0;0;0;0;0;0;6216;8;7,800,669,893,821,530;0,10039472192820513;13,0;112,0;1,770,218,228,498,070;21,070,725,140,736,000;44,397,545,795,644,700;0;0;0;0;0;0;0;0;0,0;17,724,935,732,647,800;17,714,285,714,285,700;13,0;0;0;0;0;0;0;777;13764;1;13;-1;-1;777;0;0;0;0;0;0;0;0;0;VoIP
192,168,0,3-192,168,0,4-56699-8001-17;192,168,0,4;8001;192,168,0,3;56699;17;18/08/2018 03:45:04 PM;7923954;2;1;96,0;48,0;48,0;48,0;48,0;0,0;48,0;48,0;48,0;0,0;18,172,745,576,261,500;0,3785988661721156;3961977,0;625,093,708,277,407;4403985,0;3519969,0;4403985,0;4403985,0;0,0;4403985,0;4403985,0;0;0;0;0;0;0;0;0;0;16;8;0,25239924411474374;0,12619962205737187;48,0;48,0;48,0;0,0;0,0;0;0;0;0;0;0;0;0;0,0;64,0;48,0;48,0;0;0;0;0;0;0;2;96;1;48;-1;-1;2;0;0;0;0;0;0;0;0;0;VoIP
192,168,0,3-192,168,0,4-56698-8000-17;192,168,0,4;8000;192,168,0,3;56698;17;18/08/2018 03:45:09 PM;9999796;782;1;13829,0;13,0;112,0;13,0;17,684,143,222,506,400;2,103,222,889,305,680;13,0;13,0;13,0;0,0;13,842,282,382,560,600;78,301,597,352,586;12,787,462,915,601,000;2,057,124,577,587,240;79631,0;263,0;9999217,0;12,803,094,750,320,000;2,057,978,027,800,610;79631,0;263,0;0;0;0;0;0;0;0;0;0;6256;8;7,820,159,531,254,430;0,10000204004161685;13,0;112,0;17,672,193,877,551,000;2,100,668,122,831,420;44,128,065,622,800,900;0;0;0;0;0;0;0;0;0,0;1,769,476,372,924,640;17,684,143,222,506,300;13,0;0;0;0;0;0;0;782;13829;1;13;-1;-1;782;0;0;0;0;0;0;0;0;0;VoIP
192,168,0,4-192,168,0,5-41525-5060-6;192,168,0,5;5060;192,168,0,4;41525;6;18/08/2018 03:44:58 PM;8632;1;2;2,0;4,0;2,0;2,0;2,0;0,0;4,0;0,0;2,0;28,284,271,247,461,900;6,950,880,444,856,340;3,475,440,222,428,170;4316,0;2,187,788,380,991,170;5863,0;2769,0;0;0;0;0;0;8632,0;8632,0;0,0;8632,0;8632,0;0;1;0;0;32;64;11,584,800,741,427,200;23,169,601,482,854,400;0,0;4,0;2,5;19,148,542,155,126,700;36,666,666,666,666,600;0;0;0;1;1;0;0;0;2,0;33,333,333,333,333,300;2,0;2,0;0;0;0;0;0;0;1;2;2;4;-1;481;1;0;0;0;0;0;0;0;0;0;VoIP
192,168,0,3-192,168,0,4-56698-8000-17;192,168,0,4;8000;192,168,0,3;56698;17;18/08/2018 03:45:19 PM;9933192;783;1;13842,0;13,0;112,0;13,0;17,678,160,919,540,200;2,101,944,345,750,080;13,0;13,0;13,0;0,0;13,948,185,034,579,000;7,892,729,748,906,490;1,268,606,896,551,720;20,634,075,455,745,400;75478,0;264,0;9932601,0;12,701,535,805,626,500;2,064,273,896,786,430;75478,0;264,0;0;0;0;0;0;0;0;0;0;6264;8;7,882,662,491,573,700;0,10067257332788897;13,0;112,0;17,666,242,038,216,500;20,993,942,135,659,600;44,074,560,639,542,400;0;0;0;0;0;0;0;0;0,0;1,768,877,551,020,400;1,767,816,091,954,020;13,0;0;0;0;0;0;0;783;13842;1;13;-1;-1;783;0;0;0;0;0;0;0;0;0;VoIP
192,168,0,3-192,168,0,4-56699-8001-17;192,168,0,4;8001;192,168,0,3;56699;17;18/08/2018 03:45:18 PM;8048318;2;1;96,0;48,0;48,0;48,0;48,0;0,0;48,0;48,0;48,0;0,0;1,789,193,717,246,260;0,3727486910929712;4024159,0;22,584,566,327,029,600;4183856,0;3864462,0;3864462,0;3864462,0;0,0;3864462,0;3864462,0;0;0;0;0;0;0;0;0;0;16;8;0,24849912739531416;0,12424956369765708;48,0;48,0;48,0;0,0;0,0;0;0;0;0;0;0;0;0;0,0;64,0;48,0;48,0;0;0;0;0;0;0;2;96;1;48;-1;-1;2;0;0;0;0;0;0;0;0;0;VoIP
192,168,0,3-192,168,0,4-56698-8000-17;192,168,0,4;8000;192,168,0,3;56698;17;18/08/2018 03:45:29 PM;9991412;789;1;14019,0;13,0;112,0;13,0;177,680,608,365,019;21,210,228,686,421,600;13,0;13,0;13,0;0,0;14,044,061,039,620,800;7,906,790,351,553,910;1,266,338,656,527,240;20,589,187,120,133,900;75018,0;263,0;9989979,0;12,677,638,324,873,000;20,598,369,184,035,700;75018,0;263,0;0;0;0;0;0;0;0;0;0;6312;8;78,967,817,561,722;0,10008595381713815;13,0;112,0;17,756,005,056,890,000;21,184,718,309,267,400;4,487,922,898,430,120;0;0;0;0;0;0;0;0;0,0;1,777,848,101,265,820;17,768,060,836,501,900;13,0;0;0;0;0;0;0;789;14019;1;13;-1;-1;789;0;0;0;0;0;0;0;0;0;VoIP
192,168,0,3-192,168,0,4-56699-8001-17;192,168,0,4;8001;192,168,0,3;56699;17;18/08/2018 03:45:31 PM;5337927;1;1;48,0;48,0;48,0;48,0;48,0;0,0;48,0;48,0;48,0;0,0;179,845,097,169,744;0,3746772857703;5337927,0;0,0;5337927,0;5337927,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;8;0,18733864288515;0,18733864288515;48,0;48,0;48,0;0,0;0,0;0;0;0;0;0;0;0;0;1,0;72,0;48,0;48,0;0;0;0;0;0;0;1;48;1;48;-1;-1;1;0;0;0;0;0;5337927,0;0,0;5337927,0;5337927,0;VoIP
192,168,0,3-192,168,0,4-56698-8000-17;192,168,0,4;8000;192,168,0,3;56698;17;18/08/2018 03:45:39 PM;9990336;791;1;14045,0;13,0;112,0;13,0;1,775,600,505,689,000;21,184,718,309,267,400;13,0;13,0;13,0;0,0;14,071,598,793,073,600;7,927,661,291,872,460;1,263,000,758,533,500;2,122,384,052,207,020;80682,0;263,0;9989828,0;12,645,351,898,734,100;2,123,289,536,215,660;80682,0;263,0;0;0;0;0;0;0;0;0;0;6328;8;7,917,651,618,524,140;0,1000967334832382;13,0;112,0;17,744,010,088,272,300;2,115,929,942,320,170;44,771,595,208,070,600;0;0;0;0;0;0;0;0;0,0;17,766,414,141,414,100;1,775,600,505,689,000;13,0;0;0;0;0;0;0;791;14045;1;13;-1;-1;791;0;0;0;0;0;0;0;0;0;VoIP
192,168,0,3-192,168,0,4-56699-8001-17;192,168,0,4;8001;192,168,0,3;56699;17;18/08/2018 03:45:41 PM;9065404;2;1;96,0;48,0;48,0;48,0;48,0;0,0;48,0;48,0;48,0;0,0;15,884,565,100,463,200;0,3309284395929845;4532702,0;16,218,399,123,193,300;5679516,0;3385888,0;5679516,0;5679516,0;0,0;5679516,0;5679516,0;0;0;0;0;0;0;0;0;0;16;8;0,22061895972865636;0,11030947986432818;48,0;48,0;48,0;0,0;0,0;0;0;0;0;0;0;0;0;0,0;64,0;48,0;48,0;0;0;0;0;0;0;2;96;1;48;-1;-1;2;0;3385888,0;0,0;3385888,0;3385888,0;5679516,0;0,0;5679516,0;5679516,0;VoIP
192,168,0,4-192,168,0,5-41525-5060-6;192,168,0,5;5060;192,168,0,4;41525;6;18/08/2018 03:45:28 PM;8452;1;2;2,0;4,0;2,0;2,0;2,0;0,0;4,0;0,0;2,0;28,284,271,247,461,900;709,891,150,023,663;3,549,455,750,118,310;4226,0;2,245,771,137,048,470;5814,0;2638,0;0;0;0;0;0;8452,0;8452,0;0,0;8452,0;8452,0;0;1;0;0;32;64;11,831,519,167,061,000;23,663,038,334,122,100;0,0;4,0;2,5;19,148,542,155,126,700;36,666,666,666,666,600;0;0;0;1;1;0;0;0;2,0;33,333,333,333,333,300;2,0;2,0;0;0;0;0;0;0;1;2;2;4;-1;481;1;0;0;0;0;0;0;0;0;0;VoIP
192,168,0,3-192,168,0,4-56698-8000-17;192,168,0,4;8000;192,168,0,3;56698;17;18/08/2018 03:45:49 PM;9953483;791;1;13946,0;13,0;112,0;13,0;17,630,847,029,077,100;20,917,989,572,677,500;13,0;13,0;13,0;0,0;14,024,236,541,118,300;795,701,364,035,082;12,583,417,193,426,000;21,024,254,331,072,600;77013,0;264,0;9952421,0;12,598,001,265,822,700;21,033,569,413,619,800;77013,0;264,0;0;0;0;0;0;0;0;0;0;6328;8;7,946,966,905,956,430;0,10046734394382348;13,0;112,0;1,761,916,771,752,830;20,892,854,024,915,500;4,365,113,493,064,310;0;0;0;0;0;0;0;0;0,0;17,641,414,141,414,100;17,630,847,029,077,100;13,0;0;0;0;0;0;0;791;13946;1;13;-1;-1;791;0;0;0;0;0;0;0;0;0;VoIP
192,168,0,3-192,168,0,4-56698-8000-17;192,168,0,4;8000;192,168,0,3;56698;17;18/08/2018 03:45:59 PM;9972691;782;1;13928,0;13,0;112,0;13,0;1,781,074,168,797,950;2,130,024,344,987,860;13,0;13,0;13,0;0,0;139,791,757,310,038;7,851,441,501,596,710;12,752,801,790,281,300;20,663,529,002,947,900;79495,0;263,0;9966274,0;12,760,914,212,548,000;2,067,552,447,836,450;79495,0;263,0;0;0;0;0;0;0;0;0;0;6256;8;784,141,411,781,434;0,10027383782371278;13,0;112,0;1,779,846,938,775,500;21,274,408,509,388,600;45,260,045,742,434,800;0;0;0;0;0;0;0;0;0,0;17,821,200,510,855,600;1,781,074,168,797,950;13,0;0;0;0;0;0;0;782;13928;1;13;-1;-1;782;0;0;0;0;0;0;0;0;0;VoIP
192,168,0,3-192,168,0,4-56699-8001-17;192,168,0,4;8001;192,168,0,3;56699;17;18/08/2018 03:45:56 PM;7871759;2;1;96,0;48,0;48,0;48,0;48,0;0,0;48,0;48,0;48,0;0,0;1,829,324,297,148,830;0,38110922857267354;3935879,5;44,967,536,510,742,900;4253848,0;3617911,0;3617911,0;3617911,0;0,0;3617911,0;3617911,0;0;0;0;0;0;0;0;0;0;16;8;0,25407281904844903;0,12703640952422451;48,0;48,0;48,0;0,0;0,0;0;0;0;0;0;0;0;0;0,0;64,0;48,0;48,0;0;0;0;0;0;0;2;96;1;48;-1;-1;2;0;0;0;0;0;0;0;0;0;VoIP
192,168,0,3-192,168,0,4-56698-8000-17;192,168,0,4;8000;192,168,0,3;56698;17;18/08/2018 03:46:09 PM;9990230;787;1;13894,0;13,0;112,0;13,0;1,765,438,373,570,520;20,968,533,082,058,300;13,0;13,0;13,0;0,0;13,920,600,426,616,800;7,887,706,289,044,390;12,694,066,073,697,500;21,017,128,350,950,100;78415,0;265,0;9989703,0;12,709,545,801,526,700;2,102,602,106,032,210;78415,0;265,0;0;0;0;0;0;0;0;0;0;6296;8;7,877,696,509,489,770;0,10009779554624867;13,0;112,0;17,642,585,551,330,800;2,094,321,574,382,090;438,618,285,692,228;0;0;0;0;0;0;0;0;0,0;1,766,497,461,928,930;1,765,438,373,570,520;13,0;0;0;0;0;0;0;787;13894;1;13;-1;-1;787;0;0;0;0;0;0;0;0;0;VoIP
192,168,0,3-192,168,0,4-56699-8001-17;192,168,0,4;8001;192,168,0,3;56699;17;18/08/2018 03:46:09 PM;5633871;1;1;48,0;48,0;48,0;48,0;48,0;0,0;48,0;48,0;48,0;0,0;17,039,793,775,895,800;0,3549957036644964;5633871,0;0,0;5633871,0;5633871,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;8;0,1774978518322482;0,1774978518322482;48,0;48,0;48,0;0,0;0,0;0;0;0;0;0;0;0;0;1,0;72,0;48,0;48,0;0;0;0;0;0;0;1;48;1;48;-1;-1;1;0;0;0;0;0;5633871,0;0,0;5633871,0;5633871,0;VoIP
192,168,0,4-192,168,0,5-41525-5060-6;192,168,0,5;5060;192,168,0,4;41525;6;18/08/2018 03:45:58 PM;8719;1;2;2,0;4,0;2,0;2,0;2,0;0,0;4,0;0,0;2,0;28,284,271,247,461,900;6,881,523,110,448,440;3,440,761,555,224,220;4359,5;23,171,889,219,483,100;5998,0;2721,0;0;0;0;0;0;8719,0;8719,0;0,0;8719,0;8719,0;0;1;0;0;32;64;11,469,205,184,080,700;22,938,410,368,161,400;0,0;4,0;2,5;19,148,542,155,126,700;36,666,666,666,666,600;0;0;0;1;1;0;0;0;2,0;33,333,333,333,333,300;2,0;2,0;0;0;0;0;0;0;1;2;2;4;-1;481;1;0;0;0;0;0;0;0;0;0;VoIP
192,168,0,3-192,168,0,4-56698-8000-17;192,168,0,4;8000;192,168,0,3;56698;17;18/08/2018 03:46:19 PM;9990205;782;1;13829,0;13,0;112,0;13,0;17,684,143,222,506,300;21,032,228,893,056,800;13,0;13,0;13,0;0,0;13,855,571,532,315,900;7,837,677,004,626,030;12,775,198,209,718,600;20,710,802,541,630,500;76948,0;263,0;9989433,0;12,790,567,221,510,800;20,719,611,754,905,000;76948,0;263,0;0;0;0;0;0;0;0;0;0;6256;8;7,827,667,200,022,420;0,10009804603609236;13,0;112,0;17,672,193,877,551,000;21,006,681,228,314,200;4,412,806,562,280,080;0;0;0;0;0;0;0;0;0,0;1,769,476,372,924,640;17,684,143,222,506,300;13,0;0;0;0;0;0;0;782;13829;1;13;-1;-1;782;0;0;0;0;0;0;0;0;0;VoIP
192,168,0,3-192,168,0,4-56699-8001-17;192,168,0,4;8001;192,168,0,3;56699;17;18/08/2018 03:46:21 PM;5339445;1;1;48,0;48,0;48,0;48,0;48,0;0,0;48,0;48,0;48,0;0,0;1,797,939,673,505,390;0,3745707653136234;5339445,0;0,0;5339445,0;5339445,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;8;0,1872853826568117;0,1872853826568117;48,0;48,0;48,0;0,0;0,0;0;0;0;0;0;0;0;0;1,0;72,0;48,0;48,0;0;0;0;0;0;0;1;48;1;48;-1;-1;1;0;0;0;0;0;5339445,0;0,0;5339445,0;5339445,0;VoIP
192,168,0,3-192,168,0,4-56698-8000-17;192,168,0,4;8000;192,168,0,3;56698;17;18/08/2018 03:46:29 PM;9980864;787;1;13993,0;13,0;112,0;13,0;17,780,177,890,724,200;21,235,831,102,516,900;13,0;13,0;13,0;0,0;1,403,285,326,801,360;789,510,807,881,963;12,682,165,184,243,900;20,898,491,311,268,900;77159,0;264,0;9980454,0;12,697,778,625,954,200;20,907,204,636,170,300;77159,0;264,0;0;0;0;0;0;0;0;0;0;6296;8;7,885,088,906,130,770;0,10019172688857397;13,0;112,0;17,768,060,836,501,900;21,210,228,686,421,600;44,987,380,093,030,400;0;0;0;0;0;0;0;0;0,0;1,779,060,913,705,580;17,780,177,890,724,200;13,0;0;0;0;0;0;0;787;13993;1;13;-1;-1;787;0;0;0;0;0;0;0;0;0;VoIP
192,168,0,3-192,168,0,4-56699-8001-17;192,168,0,4;8001;192,168,0,3;56699;17;18/08/2018 03:46:32 PM;5164474;1;1;48,0;48,0;48,0;48,0;48,0;0,0;48,0;48,0;48,0;0,0;18,588,533,895,223,400;0,38726112281715425;5164474,0;0,0;5164474,0;5164474,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;8;0,19363056140857712;0,19363056140857712;48,0;48,0;48,0;0,0;0,0;0;0;0;0;0;0;0;0;1,0;72,0;48,0;48,0;0;0;0;0;0;0;1;48;1;48;-1;-1;1;0;0;0;0;0;5164474,0;0,0;5164474,0;5164474,0;VoIP
192,168,0,3-192,168,0,4-56698-8000-17;192,168,0,4;8000;192,168,0,3;56698;17;18/08/2018 03:46:39 PM;9999807;782;1;13829,0;13,0;112,0;13,0;17,684,143,222,506,300;2,103,222,889,305,680;13,0;13,0;13,0;0,0;13,842,267,155,756,100;7,830,151,121,916,650;12,787,476,982,097,100;20,746,714,719,210,700;77809,0;264,0;9999505,0;12,803,463,508,322,600;20,755,189,444,255,500;77809,0;264,0;0;0;0;0;0;0;0;0;0;6256;8;7,820,150,928,912,920;0,10000193003724972;13,0;112,0;17,672,193,877,551,000;2,100,668,122,831,420;4,412,806,562,280,080;0;0;0;0;0;0;0;0;0,0;1,769,476,372,924,640;17,684,143,222,506,300;13,0;0;0;0;0;0;0;782;13829;1;13;-1;-1;782;0;0;0;0;0;0;0;0;0;VoIP
192,168,0,3-192,168,0,4-56699-8001-17;192,168,0,4;8001;192,168,0,3;56699;17;18/08/2018 03:46:42 PM;6095136;1;1;48,0;48,0;48,0;48,0;48,0;0,0;48,0;48,0;48,0;0,0;15,750,263,816,918,900;0,3281304961858111;6095136,0;0,0;6095136,0;6095136,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;8;0,16406524809290554;0,16406524809290554;48,0;48,0;48,0;0,0;0,0;0;0;0;0;0;0;0;0;1,0;72,0;48,0;48,0;0;0;0;0;0;0;1;48;1;48;-1;-1;1;0;0;0;0;0;6095136,0;0,0;6095136,0;6095136,0;VoIP
192,168,0,4-192,168,0,5-41525-5060-6;192,168,0,5;5060;192,168,0,4;41525;6;18/08/2018 03:46:28 PM;8596;1;2;2,0;4,0;2,0;2,0;2,0;0,0;4,0;0,0;2,0;28,284,271,247,461,900;6,979,990,693,345,740;34,899,953,466,728,700;4298,0;2,365,979,289,850,180;5971,0;2625,0;0;0;0;0;0;8596,0;8596,0;0,0;8596,0;8596,0;0;1;0;0;32;64;11,633,317,822,242,900;23,266,635,644,485,800;0,0;4,0;2,5;19,148,542,155,126,700;36,666,666,666,666,600;0;0;0;1;1;0;0;0;2,0;33,333,333,333,333,300;2,0;2,0;0;0;0;0;0;0;1;2;2;4;-1;481;1;0;0;0;0;0;0;0;0;0;VoIP
192,168,0,3-192,168,0,4-56698-8000-17;192,168,0,4;8000;192,168,0,3;56698;17;18/08/2018 03:46:49 PM;9985693;779;1;13790,0;13,0;112,0;13,0;17,702,182,284,980,700;21,070,725,140,736,000;13,0;13,0;13,0;0,0;13,822,776,245,975,100;7,811,175,448,714,470;12,818,604,621,309,300;2,049,246,126,184,960;76139,0;264,0;9955739,0;12,796,579,691,516,700;2,049,641,568,205,350;76139,0;264,0;0;0;0;0;0;0;0;0;0;6232;8;7,801,161,121,216,120;0,10014327498351892;13,0;112,0;17,690,140,845,070,400;21,045,037,605,113,700;44,289,360,780,065;0;0;0;0;0;0;0;0;0,0;17,712,820,512,820,500;17,702,182,284,980,700;13,0;0;0;0;0;0;0;779;13790;1;13;-1;-1;779;0;0;0;0;0;0;0;0;0;VoIP
192,168,0,3-192,168,0,4-56699-8001-17;192,168,0,4;8001;192,168,0,3;56699;17;18/08/2018 03:46:52 PM;9704411;2;1;96,0;48,0;48,0;48,0;48,0;0,0;48,0;48,0;48,0;0,0;14,838,613,080,175,600;0,30913777250365837;4852205,5;9,347,336,464,386,520;5513162,0;4191249,0;4191249,0;4191249,0;0,0;4191249,0;4191249,0;0;0;0;0;0;0;0;0;0;16;8;0,20609184833577224;0,10304592416788612;48,0;48,0;48,0;0,0;0,0;0;0;0;0;0;0;0;0;0,0;64,0;48,0;48,0;0;0;0;0;0;0;2;96;1;48;-1;-1;2;0;0;0;0;0;5513162,0;0,0;5513162,0;5513162,0;VoIP
192,168,0,3-192,168,0,4-56698-8000-17;192,168,0,4;8000;192,168,0,3;56698;17;18/08/2018 03:46:59 PM;9989787;776;1;13751,0;13,0;112,0;13,0;1,772,036,082,474,220;21,109,432,788,301,700;13,0;13,0;13,0;0,0;13,778,071,544,468,300;7,777,943,613,812,780;12,873,436,855,670,000;2,036,432,287,927,810;74651,0;264,0;9989240,0;12,889,341,935,483,800;20,372,650,347,497,200;74651,0;264,0;0;0;0;0;0;0;0;0;0;6208;8;7,767,933,390,371,580;0,10010223441200498;13,0;112,0;17,708,226,221,079,600;2,108,360,410,604,940;4,445,183,621,006,240;0;0;0;0;0;0;0;0;0,0;1,773,101,673,101,670;1,772,036,082,474,220;13,0;0;0;0;0;0;0;776;13751;1;13;-1;-1;776;0;0;0;0;0;0;0;0;0;VoIP
192,168,0,3-192,168,0,4-56699-8001-17;192,168,0,4;8001;192,168,0,3;56699;17;18/08/2018 03:47:07 PM;5780055;1;1;48,0;48,0;48,0;48,0;48,0;0,0;48,0;48,0;48,0;0,0;16,608,838,497,211,500;0,3460174686919069;5780055,0;0,0;5780055,0;5780055,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;8;0,17300873434595346;0,17300873434595346;48,0;48,0;48,0;0,0;0,0;0;0;0;0;0;0;0;0;1,0;72,0;48,0;48,0;0;0;0;0;0;0;1;48;1;48;-1;-1;1;0;0;0;0;0;5780055,0;0,0;5780055,0;5780055,0;VoIP
192,168,0,3-192,168,0,4-56698-8000-17;192,168,0,4;8000;192,168,0,3;56698;17;18/08/2018 03:47:09 PM;9961852;780;1;13902,0;13,0;112,0;13,0;17,823,076,923,076,900;2,132,617,238,319,670;13,0;13,0;13,0;0,0;1,396,828,621,826,540;7,839,907,679,816,960;12,771,605,128,205,100;2,056,100,851,167,500;75910,0;263,0;9961349,0;12,787,354,300,385,100;20,569,509,982,322,600;75910,0;263,0;0;0;0;0;0;0;0;0;0;6240;8;7,829,869,385,732,690;0,10038294084272684;13,0;112,0;17,810,741,687,979,500;2,130,024,344,987,860;4,537,003,710,240,980;0;0;0;0;0;0;0;0;0,0;17,833,546,734,955,100;17,823,076,923,076,900;13,0;0;0;0;0;0;0;780;13902;1;13;-1;-1;780;0;0;0;0;0;0;0;0;0;VoIP
192,168,0,4-192,168,0,5-41525-5060-6;192,168,0,5;5060;192,168,0,4;41525;6;18/08/2018 03:46:58 PM;8302;1;2;2,0;4,0;2,0;2,0;2,0;0,0;4,0;0,0;2,0;28,284,271,247,461,900;7,227,174,174,897,610;36,135,870,874,488,000;4151,0;20,477,812,383,162,400;5599,0;2703,0;0;0;0;0;0;8302,0;8302,0;0,0;8302,0;8302,0;0;1;0;0;32;64;12,045,290,291,496,000;2,409,058,058,299,200;0,0;4,0;2,5;19,148,542,155,126,700;36,666,666,666,666,600;0;0;0;1;1;0;0;0;2,0;33,333,333,333,333,300;2,0;2,0;0;0;0;0;0;0;1;2;2;4;-1;481;1;0;0;0;0;0;0;0;0;0;VoIP
192,168,0,3-192,168,0,4-56698-8000-17;192,168,0,4;8000;192,168,0,3;56698;17;18/08/2018 03:47:19 PM;9952020;780;1;13803,0;13,0;112,0;13,0;1,769,615,384,615,380;21,057,869,664,098,600;13,0;13,0;13,0;0,0;138,826,087,568,152;7,847,653,039,282,470;12,759,000,000,000,000;2,052,204,442,636,600;76836,0;264,0;9951512,0;12,774,726,572,528,800;20,530,525,452,499,500;76836,0;264,0;0;0;0;0;0;0;0;0;0;6240;8;7,837,604,827,964,570;0,10048211317903301;13,0;112,0;1,768,414,322,250,640;2,103,222,889,305,680;44,235,465,220,993,500;0;0;0;0;0;0;0;0;0,0;17,706,786,171,574,900;17,696,153,846,153,800;13,0;0;0;0;0;0;0;780;13803;1;13;-1;-1;780;0;0;0;0;0;0;0;0;0;VoIP
192,168,0,3-192,168,0,4-56699-8001-17;192,168,0,4;8001;192,168,0,3;56699;17;18/08/2018 03:47:19 PM;5552833;1;1;48,0;48,0;48,0;48,0;48,0;0,0;48,0;48,0;48,0;0,0;17,288,472,388,778,800;0,3601765080995593;5552833,0;0,0;5552833,0;5552833,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;8;0,18008825404977966;0,18008825404977966;48,0;48,0;48,0;0,0;0,0;0;0;0;0;0;0;0;0;1,0;72,0;48,0;48,0;0;0;0;0;0;0;1;48;1;48;-1;-1;1;0;0;0;0;0;5552833,0;0,0;5552833,0;5552833,0;VoIP
