Flow ID;Src IP;Src Port;Dst IP;Dst Port;Protocol;Timestamp;Flow Duration;Tot Fwd Pkts;Tot Bwd Pkts;TotLen Fwd Pkts;TotLen Bwd Pkts;Fwd Pkt Len Max;Fwd Pkt Len Min;Fwd Pkt Len Mean;Fwd Pkt Len Std;Bwd Pkt Len Max;Bwd Pkt Len Min;Bwd Pkt Len Mean;Bwd Pkt Len Std;Flow Byts/s;Flow Pkts/s;Flow IAT Mean;Flow IAT Std;Flow IAT Max;Flow IAT Min;Fwd IAT Tot;Fwd IAT Mean;Fwd IAT Std;Fwd IAT Max;Fwd IAT Min;Bwd IAT Tot;Bwd IAT Mean;Bwd IAT Std;Bwd IAT Max;Bwd IAT Min;Fwd PSH Flags;Bwd PSH Flags;Fwd URG Flags;Bwd URG Flags;Fwd Header Len;Bwd Header Len;Fwd Pkts/s;Bwd Pkts/s;Pkt Len Min;Pkt Len Max;Pkt Len Mean;Pkt Len Std;Pkt Len Var;FIN Flag Cnt;SYN Flag Cnt;RST Flag Cnt;PSH Flag Cnt;ACK Flag Cnt;URG Flag Cnt;CWE Flag Count;ECE Flag Cnt;Down/Up Ratio;Pkt Size Avg;Fwd Seg Size Avg;Bwd Seg Size Avg;Fwd Byts/b Avg;Fwd Pkts/b Avg;Fwd Blk Rate Avg;Bwd Byts/b Avg;Bwd Pkts/b Avg;Bwd Blk Rate Avg;Subflow Fwd Pkts;Subflow Fwd Byts;Subflow Bwd Pkts;Subflow Bwd Byts;Init Fwd Win Byts;Init Bwd Win Byts;Fwd Act Data Pkts;Fwd Seg Size Min;Active Mean;Active Std;Active Max;Active Min;Idle Mean;Idle Std;Idle Max;Idle Min;Label
192,168,0,4-45,57,7,139-54216-443-6;192,168,0,4;54216;45,57,7,139;443;6;18/08/2018 10:46:18 AM;24292;1;2;0;31;0;0;0;0;31;0;15,5;21,92031022;1276,140293;123,4974477;12146;16912,57999;24105;187;0;0;0;0;0;24292;24292;0;24292;24292;0;1;0;0;32;64;41,16581591;82,33163181;0;31;15,5;17,89785834;320,3333333;0;0;0;1;1;0;0;0;2;20,66666667;0;15,5;0;0;0;0;0;0;1;0;2;31;-1;2049;0;0;0;0;0;0;0;0;0;0;Netflix
192,168,0,4-45,57,7,139-54218-443-6;192,168,0,4;54218;45,57,7,139;443;6;18/08/2018 10:46:09 AM;8231628;422;804;1638;1115189;819;0;3,881516588;56,31528306;13740;44;1387,050995;460,5996185;135675,1058;148,9377314;6719,696327;153619,3004;3809409;0;8206388;19492,60808;261770,924;3809409;21;8231482;10250,91158;191073,2499;3835596;7;0;1;0;0;13516;25728;51,26567916;97,67205224;0;13740;910,8769356;756,2444744;571905,7051;0;0;0;1;1;0;0;0;1;911,6199021;3,881516588;1387,050995;0;0;0;0;0;0;422;1638;804;1115189;-1;2049;2;0;0;0;0;0;0;0;0;0;Netflix
192,168,0,4-45,57,7,139-54228-443-6;192,168,0,4;54228;45,57,7,139;443;6;18/08/2018 10:46:08 AM;26235;0;2;0;0;0;0;0;0;0;0;0;0;0;76,2340385;26235;0;26235;26235;0;0;0;0;0;26235;26235;0;26235;26235;0;0;0;0;0;64;0;76,2340385;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;-1;2049;0;0;0;0;0;0;0;0;0;0;Netflix
192,168,0,4-45,57,7,139-54228-443-6;192,168,0,4;54228;45,57,7,139;443;6;18/08/2018 10:46:23 AM;23815;1;2;0;31;0;0;0;0;31;0;15,5;21,92031022;1301,700609;125,9710267;11907,5;16641,7581;23675;140;0;0;0;0;0;23815;23815;0;23815;23815;0;1;0;0;32;64;41,99034222;83,98068444;0;31;15,5;17,89785834;320,3333333;0;0;0;1;1;0;0;0;2;20,66666667;0;15,5;0;0;0;0;0;0;1;0;2;31;-1;2049;0;0;0;0;0;0;0;0;0;0;Netflix
192,168,0,4-54,213,232,186-37032-443-6;192,168,0,4;37032;54,213,232,186;443;6;18/08/2018 10:46:10 AM;240115;0;2;0;0;0;0;0;0;0;0;0;0;0;8,32934219;240115;0;240115;240115;0;0;0;0;0;240115;240115;0;240115;240115;0;0;0;0;0;64;0;8,32934219;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;-1;422;0;0;0;0;0;0;0;0;0;0;Netflix
172,217,29,106-192,168,0,4-443-53244-6;172,217,29,106;443;192,168,0,4;53244;6;18/08/2018 10:45:42 AM;668888;1623;812;2238246;1462;4122;0;1379,079482;107,7653429;1374;0;1,800492611;48,26360621;3348405,114;3640,370286;274,810189;1829,995494;66357;1;668104;411,9013564;2858,1682;105008;5;602531;742,9482121;2156,725793;38606;39;0;0;0;0;51936;26020;2426,415185;1213,955102;0;4122;919,9844007;655,9082833;430215,6761;0;0;0;0;1;0;0;0;0;920,3622177;1379,079482;1,800492611;0;0;0;0;0;0;1623;2238246;812;1462;-1;11354;1622;0;0;0;0;0;0;0;0;0;Netflix
192,168,0,4-23,55,32,98-44680-443-6;192,168,0,4;44680;23,55,32,98;443;6;18/08/2018 10:45:43 AM;24856;0;2;0;0;0;0;0;0;0;0;0;0;0;80,46346958;24856;0;24856;24856;0;0;0;0;0;24856;24856;0;24856;24856;0;0;0;0;0;64;0;80,46346958;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;-1;260;0;0;0;0;0;0;0;0;0;0;Netflix
172,217,30,2-192,168,0,4-443-40252-6;192,168,0,4;40252;172,217,30,2;443;6;18/08/2018 10:45:43 AM;26106;0;2;0;0;0;0;0;0;0;0;0;0;0;76,61074083;26106;0;26106;26106;0;0;0;0;0;26106;26106;0;26106;26106;0;0;0;0;0;64;0;76,61074083;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;-1;257;0;0;0;0;0;0;0;0;0;0;Netflix
172,217,30,66-192,168,0,4-443-53996-6;192,168,0,4;53996;172,217,30,66;443;6;18/08/2018 10:45:43 AM;26378;0;2;0;0;0;0;0;0;0;0;0;0;0;75,82075972;26378;0;26378;26378;0;0;0;0;0;26378;26378;0;26378;26378;0;0;0;0;0;64;0;75,82075972;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;-1;267;0;0;0;0;0;0;0;0;0;0;Netflix
172,217,30,3-192,168,0,4-443-38528-6;192,168,0,4;38528;172,217,30,3;443;6;18/08/2018 10:45:42 AM;52920;0;2;0;0;0;0;0;0;0;0;0;0;0;37,79289494;52920;0;52920;52920;0;0;0;0;0;52920;52920;0;52920;52920;0;0;0;0;0;64;0;37,79289494;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;-1;261;0;0;0;0;0;0;0;0;0;0;Netflix
